ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues
3292441000033116	414177002	Simvastatin 20mg / Ezetimibe 10mg tablets	Simvastatin 20mg / Ezetimibe 10mg tablets	Ezetimibe/ Simvastatin	10.000mg + 20.000mg	Tablet	Oral	2120000	90000
3292541000033115	414178007	Simvastatin 40mg / Ezetimibe 10mg tablets	Simvastatin 40mg / Ezetimibe 10mg tablets	Ezetimibe/ Simvastatin	10.000mg + 40.000mg	Tablet	Oral	2120000	200000
3292641000033119	414179004	Simvastatin 80mg / Ezetimibe 10mg tablets	Simvastatin 80mg / Ezetimibe 10mg tablets	Ezetimibe/ Simvastatin	10.000mg + 80.000mg	Tablet	Oral	2120000	40000
3304141000033110	8722111000001104	Simvastatin 20mg/5ml oral suspension	Simvastatin 20mg/5ml oral suspension	Simvastatin	4.000mg/1.000ml	Oral suspension	Oral	2120000	20000
3836041000033114	409108001	Rosuvastatin 5mg tablets	Rosuvastatin 5mg tablets	Rosuvastatin calcium	5.000mg	Tablet	Oral	2120000	3000000
3868741000033118	14018311000001109	Atorvastatin 20mg/5ml oral suspension	Atorvastatin 20mg/5ml oral suspension	Atorvastatin calcium trihydrate	4.000mg/1.000ml	Oral suspension	Oral	2120000	4000
4152341000033115	13894411000001106	Simvastatin 40mg/5ml oral suspension	Simvastatin 40mg/5ml oral suspension	Simvastatin	8.000mg/1.000ml	Oral suspension	Oral	2120000	8000
4211841000033112	11788511000001109	White soft paraffin 5% lotion	White soft paraffin 5% lotion	White soft paraffin	50.000mg/1.000gram	Liquid	Cutaneous	21220000	3000
4267541000033119	7661111000001104	Liquid paraffin 11% cream	Liquid paraffin 11% cream	Liquid paraffin	110.000mg/1.000gram	Cream	Cutaneous	21220000	60000
4310841000033113	376119006	Colesevelam 625mg tablets	Colesevelam 625mg tablets	Colesevelam hydrochloride	625.000mg	Tablet	Oral	2120000	200000
4805841000033118	15914911000001101	Nicotinic acid 1g / Laropiprant 20mg modified-release tablets	Nicotinic acid 1g / Laropiprant 20mg modified-release tablets	Laropiprant/ Nicotinic acid	20.000mg + 1.000gram	Modified-release tablet	Oral	2120000	7000
5055441000033116	14743111000001106	White soft paraffin 14.5% / Liquid paraffin 12.6% cream	White soft paraffin 14.5% / Liquid paraffin 12.6% cream	Liquid paraffin/ White soft paraffin	126.000mg/1.000gram + 145.000mg/1.000gram	Cream	Cutaneous	21220000	40000
5711041000033117	15534511000001107	Pravastatin 40mg/5ml oral suspension	Pravastatin 40mg/5ml oral suspension	Pravastatin sodium	8.000mg/1.000ml	Oral suspension	Oral	2120000	200
5817741000033114	17369311000001105	Simvastatin 20mg/5ml oral suspension sugar free	Simvastatin 20mg/5ml oral suspension sugar free	Simvastatin	4.000mg/1.000ml	Oral suspension	Oral	2120000	20000
5817841000033116	17429811000001102	Simvastatin 40mg/5ml oral suspension sugar free	Simvastatin 40mg/5ml oral suspension sugar free	Simvastatin	8.000mg/1.000ml	Oral suspension	Oral	2120000	20000
5888441000033115	13894211000001107	Simvastatin 20mg/5ml oral solution	Simvastatin 20mg/5ml oral solution	Simvastatin	4.000mg/1.000ml	Oral solution	Oral	2120000	5
5888541000033119	13894311000001104	Simvastatin 40mg/5ml oral solution	Simvastatin 40mg/5ml oral solution	Simvastatin	8.000mg/1.000ml	Oral solution	Oral	2120000	100
5895741000033115	17828411000001104	Soya oil 83.35% bath additive	Soya oil 83.35% bath additive	Soya oil	833.500mg/1.000gram	Bath additive	Cutaneous	21220000	2000
5897741000033110	14158711000001109	Atorvastatin 10mg/5ml oral suspension	Atorvastatin 10mg/5ml oral suspension	Atorvastatin calcium trihydrate	2.000mg/1.000ml	Oral suspension	Oral	2120000	200
5897841000033117	14158611000001100	Atorvastatin 10mg/5ml oral solution	Atorvastatin 10mg/5ml oral solution	Atorvastatin calcium trihydrate	2.000mg/1.000ml	Oral solution	Oral	2120000	800
5990541000033112	14018211000001101	Atorvastatin 20mg/5ml oral solution	Atorvastatin 20mg/5ml oral solution	Atorvastatin calcium trihydrate	4.000mg/1.000ml	Oral solution	Oral	2120000	1000
6468641000033113	19722411000001106	Atorvastatin 10mg chewable tablets sugar free	Atorvastatin 10mg chewable tablets sugar free	Atorvastatin calcium trihydrate	10.000mg	Chewable tablet	Oral	2120000	20000
6468841000033114	19722511000001105	Atorvastatin 20mg chewable tablets sugar free	Atorvastatin 20mg chewable tablets sugar free	Atorvastatin calcium trihydrate	20.000mg	Chewable tablet	Oral	2120000	30000
7861441000033110	20528511000001106	Atorvastatin 30mg tablets	Atorvastatin 30mg tablets	Atorvastatin calcium trihydrate	30.000mg	Tablet	Oral	2120000	10000
7861541000033111	20528611000001105	Atorvastatin 60mg tablets	Atorvastatin 60mg tablets	Atorvastatin calcium trihydrate	60.000mg	Tablet	Oral	2120000	30000
8493841000033111	14957711000001105	Pravastatin 5mg/5ml oral solution	Pravastatin 5mg/5ml oral solution	Pravastatin sodium	1.000mg/1.000ml	Oral solution	Oral	2120000	20
8595841000033115	18549211000001100	Artificial saliva protective spray	Artificial saliva protective spray					21210000	4000
8595941000033111	3550111000001101	Artificial saliva gel	Artificial saliva gel	Glucose oxidase/ Lactoferrin/ Lactoperoxidase/ Muramidase	12000.000unit + 12000.000unit + 12.000mg + 12000.000unit + 12000.000unit + 12.000mg		Route of administration not applicable	21210000	30000
8886141000033119	23604611000001102	Lomitapide 5mg capsules	Lomitapide 5mg capsules	Lomitapide	5.000mg	Capsule	Oral	2120000	5
8886241000033114	23604411000001100	Lomitapide 10mg capsules	Lomitapide 10mg capsules	Lomitapide	10.000mg	Capsule	Oral	2120000	3
9069641000033116	23985311000001106	Policosanol 10mg capsules	Policosanol 10mg capsules	Policosanol	10.000mg	Capsule	Oral	2120000	200
10617841000033118	30738111000001102	Evolocumab 140mg/1ml solution for injection pre-filled syringes	Evolocumab 140mg/1ml solution for injection pre-filled syringes	Evolocumab	140.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	20
10618041000033112	30738011000001103	Evolocumab 140mg/1ml solution for injection pre-filled disposable devices	Evolocumab 140mg/1ml solution for injection pre-filled disposable devices	Evolocumab	140.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	800
10618641000033118	14957811000001102	Pravastatin 5mg/5ml oral suspension	Pravastatin 5mg/5ml oral suspension	Pravastatin sodium	1.000mg/1.000ml	Oral suspension	Oral	2120000	50
10647041000033115	30919311000001106	Alirocumab 75mg/1ml solution for injection pre-filled disposable devices	Alirocumab 75mg/1ml solution for injection pre-filled disposable devices	Alirocumab	75.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	500
10647141000033116	30919211000001103	Alirocumab 150mg/1ml solution for injection pre-filled disposable devices	Alirocumab 150mg/1ml solution for injection pre-filled disposable devices	Alirocumab	150.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	200
11241741000033119	32234211000001101	Fenofibrate 145mg / Simvastatin 20mg tablets	Fenofibrate 145mg / Simvastatin 20mg tablets	Fenofibrate/ Simvastatin	145.000mg + 20.000mg	Tablet	Oral	2120000	100
11241841000033112	32234311000001109	Fenofibrate 145mg / Simvastatin 40mg tablets	Fenofibrate 145mg / Simvastatin 40mg tablets	Fenofibrate/ Simvastatin	145.000mg + 40.000mg	Tablet	Oral	2120000	70
12688241000033113	374076007	Colestipol 1g tablets	Colestipol 1g tablets	Colestipol hydrochloride	1.000gram	Tablet	Oral	2120000	20
13742041000033111	38931511000001109	Bempedoic acid 180mg tablets	Bempedoic acid 180mg tablets	Bempedoic acid	180.000mg	Tablet	Oral	2120000	2000
13742241000033115	38931411000001105	Bempedoic acid 180mg / Ezetimibe 10mg tablets	Bempedoic acid 180mg / Ezetimibe 10mg tablets	Bempedoic acid/ Ezetimibe	180.000mg + 10.000mg	Tablet	Oral	2120000	900
13806241000033113	39494711000001108	Alirocumab 300mg/2ml solution for injection pre-filled disposable devices	Alirocumab 300mg/2ml solution for injection pre-filled disposable devices	Alirocumab	150.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	6
13860741000033115	39832611000001106	Rosuvastatin 5mg capsules	Rosuvastatin 5mg capsules	Rosuvastatin calcium	5.000mg	Capsule	Oral	2120000	400
13860841000033113	39832311000001101	Rosuvastatin 10mg capsules	Rosuvastatin 10mg capsules	Rosuvastatin calcium	10.000mg	Capsule	Oral	2120000	400
13860941000033117	39832411000001108	Rosuvastatin 20mg capsules	Rosuvastatin 20mg capsules	Rosuvastatin calcium	20.000mg	Capsule	Oral	2120000	400
13861041000033110	39832511000001107	Rosuvastatin 40mg capsules	Rosuvastatin 40mg capsules	Rosuvastatin calcium	40.000mg	Capsule	Oral	2120000	60
13889441000033116	39495111000001106	Inclisiran 284mg/1.5ml solution for injection pre-filled syringes	Inclisiran 284mg/1.5ml solution for injection pre-filled syringes	Inclisiran sodium	189.000mg/1.000ml	Solution for injection	Subcutaneous	2120000	300
13948041000033116	40289911000001109	Icosapent 998mg capsules	Icosapent 998mg capsules	Icosapent ethyl	998.000mg	Capsule	Oral	2120000	1
14021741000033118	40573211000001102	Atorvastatin 20mg/5ml oral suspension sugar free	Atorvastatin 20mg/5ml oral suspension sugar free	Atorvastatin calcium trihydrate	4.000mg/1.000ml	Oral suspension	Oral	2120000	90
