prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
52445	21245011000001106	17451	45092020	Linagliptin 2.5mg / Metformin 1g tablets	Metformin hydrochloride/Linagliptin	1000mg + 2.5mg	Tablet	Oral	06010209	Gliptins Plus Metformin	January 2013
77753	34553311000001105	28	76966021	Meijumet 1000mg modified-release tablets (Medreich Plc)	Metformin hydrochloride	1gram	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	August 2019
9521	3285611000001104	16554	85937020	Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)	Insulin soluble porcine	100unit/1ml	Solution for injection	Subcutaneous/Intravenous/Intramuscular	06010101	Short-Acting Insulins	February 2009
57622	18554111000001108	58	12632020	Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc)	Insulin lispro/Insulin lispro protamine	50unit/1ml + 50unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	October 2013
49831	18491611000001100	767	10359020	Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Necessity Supplies Ltd)	Insulin glargine	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	January 2013
68203	30763311000001100	15	57437021	Metformin 500mg modified-release tablets (Almus Pharmaceuticals Ltd)	Metformin hydrochloride	500mg	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	November 2016
1593	56645001000027100	265978	55081020	Insulatard penfill 100 100iu/ml Penfill (Novo Nordisk Ltd)	Insulin isophane human	100unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	February 2009
27614	164465001000027109	4434	70049020	Penmix 30/70 100iu/ml Injection (Novo Nordisk Ltd)	Insulin Soluble Human/Insulin Isophane Human	100iu/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	February 2009
13274	218615001000027104	419	82036020	Clinipak u100 single use ins syr+12mm need28g 1ml [rand] 1ml Insulin syringe with 28gauge needle 12mm (Rand Rocket Ltd)		1ml	Insulin Syringe With 28Gauge Needle 12Mm		06010103	Diabetic Hypodermic Equipment	February 2009
28101	36047211000001100	696	90341020	Insulin glulisine 100units/ml solution for injection 10ml vials	Insulin glulisine	100unit/1ml	Solution for injection	Subcutaneous	06010101	Short-Acting Insulins	February 2009
69823	34043011000001106	39612	75169021	Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)	Insulin aspart	100unit/1ml	Solution for injection	Subcutaneous	06010101	Short-Acting Insulins	July 2017
12455	26635001000027107	7664	51335020	Rastinon 500mg Tablet (Hoechst Marion Roussel)	Tolbutamide	500mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
27402	36048311000001109	334	90177020	Insulin soluble human 100units/ml solution for injection 10ml vials	Insulin soluble human	100unit/1ml	Solution for injection	Intravenous/Subcutaneous	06010101	Short-Acting Insulins	February 2009
54340	8452811000001104	2	19697020	Diazoxide 10mg/5ml oral solution	Diazoxide	2mg/1ml	Oral solution	Oral	06010400	Treatment Of Hypoglycaemia	March 2013
33673	864711000001108	184	50736020	Tolbutamide 500mg tablets (Actavis UK Ltd)	Tolbutamide	500mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
85064	39975711000001103	3	99681021	Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd)	Metformin hydrochloride	500mg	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	December 2021
21347	195475001000027106	858	74963020	Penmix 40/60 100iu/ml Injection (Novo Nordisk Ltd)	Insulin Soluble Human/Insulin Isophane Human	100iu/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	February 2009
82595	10548211000001107	60	10338020	Lantus 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc)	Insulin glargine	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	January 2021
35561	10957811000001100	658	92273020	Prandin 2mg tablets (Novo Nordisk Ltd)	Repaglinide	2mg	Tablet	Oral	06010208	Meglitinides (Glinides)	February 2009
56502	3310711000001105	2371	06405020	Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)	Insulin soluble human	100unit/1ml	Solution for injection	Intravenous/Subcutaneous	06010101	Short-Acting Insulins	August 2013
41204	39703911000001101	348827	97586020	Saxagliptin 5mg tablets	Saxagliptin hydrochloride	5mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	February 2010
47074	8524311000001105	436	00162021	Gliclazide 80mg/5ml oral suspension	Gliclazide	16mg/1ml	Oral suspension	Oral	06010201	Sulphonylureas	April 2012
45775	39703811000001106	83481	99663020	Saxagliptin 2.5mg tablets	Saxagliptin hydrochloride	2.5mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	August 2011
74051	17900111000001109	17	11113020	Onglyza 5mg tablets (Sigma Pharmaceuticals Plc)	Saxagliptin hydrochloride	5mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	December 2018
86178	40389311000001102	119	01255022	Glucagon 1mg/0.2ml solution for injection pre-filled disposable devices	Glucagon	5mg/1ml	Solution for injection	Subcutaneous	06010400	Treatment Of Hypoglycaemia	May 2022
64622	29981611000001101	0	53038021	Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd)	Exenatide	2mg	Powder and solvent for prolonged-release suspension for inj	Subcutaneous	06010206	Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)	November 2015
68031	18048711000001100	288	12626020	Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc)	Insulin lispro protamine/Insulin lispro	75unit/1ml + 25unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	October 2016
14299	9532111000001100	687	90343020	Insulin glulisine 100units/ml solution for injection 3ml cartridges	Insulin glulisine	100unit/1ml	Solution for injection	Subcutaneous	06010101	Short-Acting Insulins	February 2009
3396	165005001000027109	1157	70111020	Penmix 10/90 Penfill (Novo Nordisk Ltd)	Insulin Soluble Human/Insulin Isophane Human		Penfill		06010102	Intermediate- And Long-Acting Insulins	February 2009
69459	30933411000001106	0	60584021	Alogliptin 25mg tablets (Ennogen Healthcare Ltd)	Alogliptin benzoate	25mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	May 2017
62014	20166811000001106	0	39867020	Glimepiride 2mg tablets (Accord Healthcare Ltd)	Glimepiride	2mg	Tablet	Oral	06010201	Sulphonylureas	January 2015
79358	120005001000027106	18	63817020	Insulin biphasic isophane porcine 100 units/ml Injection	Insulin Soluble Porcine/Insulin Isophane Porcine	100 units/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	December 2019
14589	141955001000027104	876	66773020	Microlance sterile Hypodermic single use needle 0.45mm/26gauge/16mm (Becton, Dickinson UK Ltd)		0.45mm/26gauge/16mm	Hypodermic Single Use Needle		06010103/59030200	Diabetic Hypodermic Equipment/-	February 2009
73892	10292611000001107	5	06532020	Metformin 500mg tablets (Relonchem Ltd)	Metformin hydrochloride	500mg	Tablet	Oral	06010202	Biguanides (Metformin)	December 2018
21235	3312611000001100	14803	90183020	Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)	Insulin soluble human	100unit/1ml	Solution for injection	Intravenous/Subcutaneous	06010101	Short-Acting Insulins	February 2009
11946	144665001000027102	1	67130020	Tolbutamide 50mg/ml Injection	Tolbutamide	50mg/ml	Injection		06010201	Sulphonylureas	February 2009
28645	205665001000027106	23	77783020	Milward steri-let type A Lancet sterile single use 0.66mm/23gauge (Entaco Ltd)		0.66mm/23gauge	Lancet Sterile Single Use		06010103/59010400	Diabetic Hypodermic Equipment/-	February 2009
37617	221585001000027102	9	82942020	Rosiglitazone 2mg tablet	Rosiglitazone Maleate	2mg	Tablets	Oral	06010203	Other Antidiabetic Products	February 2009
45831	16536211000001102	71	98124020	Dacadis MR 30mg tablets (Viatris UK Healthcare Ltd)	Gliclazide	30mg	Modified-release tablet	Oral	06010201	Sulphonylureas	August 2011
35017	258655001000027101	279	97809020	Optipen pro 1 white insulin pen 3ml/1-60 units 3ml/1-60 units Insulin pen (Aventis Pharma)		3ml/1-60 units	Insulin Pen		06010103	Diabetic Hypodermic Equipment	February 2009
39006	13884711000001104	146920	95964020	Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)	Insulin lispro protamine/Insulin lispro	75unit/1ml + 25unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	February 2009
21729	252495001000027100	215	95325020	Multistix 10 s.g. Reagent strips (Bayer Diagnostics Manufacturing Ltd)			Reagent Strips		06010600/64060000	Diagnostic And Monitoring Devices For Diabetes Mellitus/Diagnostic Test Of Gastric Secretion	February 2009
1253	325213005	22669	60964020	Chlorpropamide 100mg tablets	Chlorpropamide	100mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
39988	15411311000001103	25710	96915020	Metformin 500mg oral powder sachets sugar free	Metformin hydrochloride	500mg	Powder	Oral	06010202	Biguanides (Metformin)	August 2009
84743	243585001000027107	6	91700020	Metformin Oral solution	Metformin Hydrochloride		Oral Solution		06010202	Biguanides (Metformin)	October 2021
81752	36446611000001109	4	82978021	PyridoxEss 10mg tablets (Essential-Healthcare Ltd)	Pyridoxine hydrochloride	10mg	Tablet	Oral	06010500/09060200	Treatment Of Diabetic Nephropathy And Neuropathy/Vitamin B Group	September 2020
46665	19525211000001103	863399	00361021	Linagliptin 5mg tablets	Linagliptin	5mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	January 2012
24593	120085001000027105	158	63828020	Neutral insulin bovine 100unit/ml Injection	Insulin Soluble Bovine	100unit/ml	Injection		06010101/06010300	Short-Acting Insulins/Diabetic Ketoacidosis	February 2009
77059	11113611000001107	2	09792020	Pork Actrapid 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc)	Insulin soluble porcine	100unit/1ml	Solution for injection	Subcutaneous/Intravenous/Intramuscular	06010101	Short-Acting Insulins	July 2019
43950	17608511000001103	211970	98797020	Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)	Insulin isophane human	100unit/1ml	Suspension for injection	Intramuscular/Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	November 2010
71012	17940011000001100	0	06539020	Metformin 500mg tablets (Phoenix Healthcare Distribution Ltd)	Metformin hydrochloride	500mg	Tablet	Oral	06010202	Biguanides (Metformin)	December 2017
81073	37512311000001104	0	89406021	Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd)	Liraglutide	6mg/1ml	Solution for injection	Subcutaneous	06010206	Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)	June 2020
7228	3277211000001104	1156119	90297020	NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd)	Insulin aspart protamine/Insulin aspart	70unit/1ml + 30unit/1ml	Suspension for injection	Subcutaneous	06010151	Biphasic Insulins	February 2009
18224	3280111000001104	60174	90309020	Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)	Insulin lispro	100unit/1ml	Solution for injection	Intravenous/Intramuscular/Subcutaneous	06010101	Short-Acting Insulins	February 2009
11343	167605001000027100	2428	70433020	Unilet universal comfortouch type A Lancet sterile single use AT460 0.45mm/26gauge (Owen Mumford Ltd)		0.45mm/26gauge	Lancet Sterile Single Use		06010103/59010400	Diabetic Hypodermic Equipment/-	February 2009
69747	32880811000001106	30	69576021	YourGLUCO 40% gel (Your Products Ltd)	Glucose	400mg/1gram	Oral gel	Oral	06010400	Treatment Of Hypoglycaemia	June 2017
5276	325261003	311886	85843020	Glimepiride 1mg tablets	Glimepiride	1mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
25356	91365001000027103	18	59601020	Glucose 25% Intravenous infusion	Glucose	25%	Intravenous Infusion		06010400/09020201	Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations	February 2009
28588	4028311000001101	1256	90461020	Hypurin Bovine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd)	Insulin isophane bovine	100unit/1ml	Suspension for injection	Subcutaneous/Intramuscular	06010102	Intermediate- And Long-Acting Insulins	February 2009
73808	15984111000001102	2	28717020	Metformin 500mg/5ml oral solution sugar free (Accord Healthcare Ltd)	Metformin hydrochloride	100mg/1ml	Oral solution	Oral	06010202	Biguanides (Metformin)	November 2018
62265	18362011000001106	0	10133020	Metformin 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd)	Metformin hydrochloride	500mg	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	January 2015
71428	11133811000001102	3	09727020	Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc)	Insulin isophane human	100unit/1ml	Suspension for injection	Intramuscular/Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	January 2018
57529	5296011000001109	1203	06412020	Humalog 100units/ml solution for injection 10ml vials (Dowelhurst Ltd)	Insulin lispro	100unit/1ml	Solution for injection	Intravenous/Intramuscular/Subcutaneous	06010101	Short-Acting Insulins	October 2013
6813	64955001000027107	319	56165020	Glucose 5% Infusion	Glucose	5%	Infusion	Intravenous Infusion Peripherally	06010400/09020201	Treatment Of Hypoglycaemia/Electrolytes And Water - Parenteral Preparations	February 2009
31212	498911000001107	4758	56406020	Gliclazide 80mg tablets (Actavis UK Ltd)	Gliclazide	80mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
64987	30172211000001102	3452	53716021	Abasaglar 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd)	Insulin glargine	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	December 2015
63823	28789711000001104	66347	46567021	Dulaglutide 1.5mg/0.5ml solution for injection pre-filled disposable devices	Dulaglutide	3mg/1ml	Solution for injection	Subcutaneous	06010206	Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)	July 2015
65386	17642211000001107	23	19707020	Proglycem 250mg/5ml oral suspension (Imported (United States))	Diazoxide	50mg/1ml	Oral suspension	Oral	06010400	Treatment Of Hypoglycaemia	February 2016
11737	239225001000027105	6614	88518020	Metformin with rosiglitazone 1000mg + 4mg Tablet	Metformin Hydrochloride/Rosiglitazone Maleate	1000mg + 4mg	Tablet	Oral	06010202/06010203	Biguanides (Metformin)/Other Antidiabetic Products	February 2009
77437	14056111000001102	285	06486020	Amaryl 1mg tablets (Sigma Pharmaceuticals Plc)	Glimepiride	1mg	Tablet	Oral	06010201	Sulphonylureas	August 2019
5120	215675001000027100	676	81092020	Unilet GP Lancet sterile single use Type A 0.81mm/21gauge (Owen Mumford Ltd)		0.81mm/21gauge	Lancet Sterile Single Use		06010103/59010400	Diabetic Hypodermic Equipment/-	February 2009
5953	208255001000027106	141160	78521020	Insulin glargine 100iu/ml Injection	Insulin Glargine	100iu/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	February 2009
80810	38060511000001101	5038	91438021	Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd)	Exenatide	2.353mg/1ml	Prolonged-release suspension for injection	Subcutaneous	06010206	Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)	May 2020
55687	21939611000001101	8455	47929020	Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices	Insulin degludec	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	June 2013
34026	10137211000001103	23	50457020	Pyridoxine 10mg tablets (A A H Pharmaceuticals Ltd)	Pyridoxine hydrochloride	10mg	Tablet	Oral	06010500/09060200	Treatment Of Diabetic Nephropathy And Neuropathy/Vitamin B Group	February 2009
39598	38893711000001104	1582768	96700020	Metformin 1g modified-release tablets	Metformin hydrochloride	1gram	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	May 2009
54480	21609511000001105	6736	46674020	Forxiga 5mg tablets (AstraZeneca UK Ltd)	Dapagliflozin propanediol monohydrate	5mg	Tablet	Oral	06010205	SGLT2 Inhibitors (Gliflozins)	April 2013
10207	36047311000001108	1208	90265020	Insulin isophane human 100units/ml suspension for injection 3ml cartridges	Insulin isophane human	100unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	February 2009
82709	38840311000001103	8550	94807021	Semaglutide 7mg tablets	Semaglutide	7mg	Tablet	Oral	06010206	Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)	January 2021
39560	14183911000001108	3334	95535020	Bolamyn SR 500mg tablets (Teva UK Ltd)	Metformin hydrochloride	500mg	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	May 2009
14928	3256111000001105	50319	90652020	Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd)	Insulin isophane human	100unit/1ml	Suspension for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	February 2009
51018	8453611000001108	4	19712020	Diazoxide 50mg/5ml oral solution	Diazoxide	10mg/1ml	Oral solution	Oral	06010400	Treatment Of Hypoglycaemia	January 2013
5286	220505001000027105	541882	82615020	Advantage ii Biosensor strips (Roche Diagnostics Ltd)			Biosensor Strips		06010600/64070200	Diagnostic And Monitoring Devices For Diabetes Mellitus/-	February 2009
53288	13613911000001109	4	75238020	Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd)	Gliclazide	30mg	Modified-release tablet	Oral	06010201	Sulphonylureas	January 2013
63131	27957011000001101	28	31309021	Ziclaseg 30mg modified-release tablets (Lupin Healthcare (UK) Ltd)	Gliclazide	30mg	Modified-release tablet	Oral	06010201	Sulphonylureas	May 2015
30236	120225001000027108	958	63843020	Isophane insulin 100iu/ml Injection	Insulin Isophane Bovine	100iu/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	February 2009
22239	36365001000027105	182	52539020	Glucagon lilly 1mg Injection (Eli Lilly and Company Ltd)	Glucagon hydrochloride	1mg	Powder and solvent for solution for injection	Subcutaneous/Intravenous/Intramuscular	06010400	Treatment Of Hypoglycaemia	February 2009
13628	231345001000027105	6	85666020	Romozin 400mg Tablet (Glaxo Wellcome UK Ltd)	Troglitazone	400mg	Tablet	Oral	06010203	Other Antidiabetic Products	February 2009
63045	10293511000001101	0	06542020	Metformin 850mg tablets (Relonchem Ltd)	Metformin hydrochloride	850mg	Tablet	Oral	06010202	Biguanides (Metformin)	April 2015
35552	242495001000027108	1	90665020	Neoject Hypodermic needle 0.4mm/27gauge (Neomedic Ltd)		0.4mm/27gauge	Hypodermic Needle		06010103/59030200	Diabetic Hypodermic Equipment/-	February 2009
50087	20114811000001100	3372	40628020	Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd)	Sitagliptin phosphate	50mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	January 2013
76988	14386011000001106	32	12568020	NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc)	Insulin aspart/Insulin aspart protamine	30unit/1ml + 70unit/1ml	Suspension for injection	Subcutaneous	06010151	Biphasic Insulins	July 2019
9388	56255001000027104	432	55037020	Luer Mount Hypodermic needle Sp15[Sp2B]			Hypodermic Needle		06010103/59030300	Diabetic Hypodermic Equipment/-	February 2009
14330	7594211000001102	18126	90325020	Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices	Insulin detemir	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	February 2009
34158	168555001000027109	338	70557020	Unilet G superlite type A Lancet sterile single use AT0455 0.66mm/23gauge (Owen Mumford Ltd)		0.66mm/23gauge	Lancet Sterile Single Use		06010103/59010400	Diabetic Hypodermic Equipment/-	February 2009
11604	409121008	3480	87304020	Rosiglitazone 1mg / Metformin 500mg tablets	Rosiglitazone maleate/Metformin hydrochloride	1mg + 500mg	Tablet	Oral	06010213	Glitazones Plus Metformin	February 2009
7610	365111000001109	55646	49690020	Glucophage 850mg tablets (Merck Serono Ltd)	Metformin hydrochloride	850mg	Tablet	Oral	06010202	Biguanides (Metformin)	February 2009
16602	91795001000027102	460	59658020	Calabren 2.5mg Tablet (Berk Pharmaceuticals Ltd)	Glibenclamide	2.5mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
46989	18885611000001108	1004	99997020	Metabet SR 1000mg tablets (Morningside Healthcare Ltd)	Metformin hydrochloride	1gram	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	March 2012
59385	23632611000001103	6859	21270021	Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd)	Metformin hydrochloride/Alogliptin benzoate	1gram + 12.5mg	Tablet	Oral	06010209	Gliptins Plus Metformin	April 2014
86117	37337011000001106	2	88582021	Amglidia 0.6mg/ml oral suspension with 1ml oral syringe (Amring Pharmaceuticals Ltd)	Glibenclamide	600microgram/1ml	Oral suspension	Oral	06010201	Sulphonylureas	May 2022
26118	7785001000027106	15	48981020	Dimelor 500mg Tablet (Eli Lilly and Company Ltd)	Acetohexamide	500mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
74970	165505001000027106	5	70190020	Pur-n Isophane 100unit/ml Injection (C P Pharmaceuticals Ltd)	Insulin Isophane Human	100unit/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	February 2019
14642	217735001000027105	4457	81806020	Bd m 0.3ml Insulin syringe with 29gauge needle 12mm (Becton, Dickinson UK Ltd)		0.3ml	Insulin Syringe With 29Gauge Needle 12Mm		06010103	Diabetic Hypodermic Equipment	February 2009
36066	4033211000001103	8	90457020	Insulin isophane bovine 100units/ml suspension for injection 3ml cartridges	Insulin isophane bovine	100unit/1ml	Suspension for injection	Subcutaneous/Intramuscular	06010102	Intermediate- And Long-Acting Insulins	February 2009
21303	217625001000027100	81	81788020	Labstix Strips (Bayer Diagnostics Manufacturing Ltd)			Strips		06010600/64060000	Diagnostic And Monitoring Devices For Diabetes Mellitus/Diagnostic Test Of Gastric Secretion	February 2009
51135	14584711000001101	41	10129020	Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd)	Metformin hydrochloride	500mg	Modified-release tablet	Oral	06010202	Biguanides (Metformin)	January 2013
72852	32498311000001109	0	67683021	Gliclazide 40mg tablets (Accord Healthcare Ltd)	Gliclazide	40mg	Tablet	Oral	06010201	Sulphonylureas	August 2018
1965	325267004	413122	59442020	Tolbutamide 500mg tablets	Tolbutamide	500mg	Tablet	Oral	06010201	Sulphonylureas	February 2009
66316	18212011000001102	1	10340020	Lantus 100units/ml solution for injection 10ml vials (Mawdsley-Brooks & Company Ltd)	Insulin glargine	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	June 2016
21583	10093311000001103	2228	90385020	Apidra 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi)	Insulin glulisine	100unit/1ml	Solution for injection	Subcutaneous	06010101	Short-Acting Insulins	February 2009
57564	18553711000001107	83	06425020	Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc)	Insulin lispro	100unit/1ml	Solution for injection	Intravenous/Intramuscular/Subcutaneous	06010101	Short-Acting Insulins	October 2013
10184	238075001000027100	9835	87904020	Insulin detemir 100 iu/ml Solution for injection	Insulin Detemir	100 iu/ml	Solution For Injection		06010102	Intermediate- And Long-Acting Insulins	February 2009
31205	3278611000001103	472	90243020	Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi)	Insulin soluble human/Insulin isophane human	50unit/1ml + 50unit/1ml	Suspension for injection	Subcutaneous	06010151	Biphasic Insulins	February 2009
83476	18309811000001106	0	77769020	Acarbose 100mg tablets (A A H Pharmaceuticals Ltd)	Acarbose	100mg	Tablet	Oral	06010203	Other Antidiabetic Products	April 2021
83089	37225211000001100	3	88568021	Glyxambi 10mg/5mg tablets (Boehringer Ingelheim Ltd)	Linagliptin/Empagliflozin	5mg + 10mg	Tablet	Oral	06010211	Gliflozins Plus Gliptins	February 2021
15374	8524211000001102	3084	90777020	Gliclazide 40mg/5ml oral suspension	Gliclazide	8mg/1ml	Oral suspension	Oral	06010201	Sulphonylureas	February 2009
9260	143365001000027109	6548	66958020	BD Micro-Fine Plus type A Lancet sterile single use 0.36mm/28gauge (Becton, Dickinson UK Ltd)		0.36mm/28gauge	Lancet Sterile Single Use		06010103/59010400	Diabetic Hypodermic Equipment/-	February 2009
34917	889611000001103	11160	55462020	Metformin 500mg tablets (Teva UK Ltd)	Metformin hydrochloride	500mg	Tablet	Oral	06010202	Biguanides (Metformin)	February 2009
66854	28024411000001103	137	43068021	Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd)	Metformin hydrochloride/Canagliflozin hemihydrate	1gram + 50mg	Tablet	Oral	06010210	Gliflozins Plus Metformin	July 2016
44251	212245001000027101	1	79955020	Insulin zinc suspension mixed porcine 100unit/ml Injection	Pork Insulin	100unit/ml	Injection		06010102	Intermediate- And Long-Acting Insulins	January 2011
60681	23636011000001109	2238	21272021	Vipidia 12.5mg tablets (Takeda UK Ltd)	Alogliptin benzoate	12.5mg	Tablet	Oral	06010204	Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)	August 2014
23993	3291711000001105	631	90189020	Insuman Rapid 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi)	Insulin soluble human	100unit/1ml	Solution for injection	Intravenous/Subcutaneous	06010101	Short-Acting Insulins	February 2009
76728	36082811000001107	716	82726021	Semglee 100units/ml solution for injection 3ml pre-filled pens (Viatris UK Healthcare Ltd)	Insulin glargine	100unit/1ml	Solution for injection	Subcutaneous	06010102	Intermediate- And Long-Acting Insulins	July 2019
84602	13158411000001100	7	00106020	Diamicron 30mg MR tablets (Dowelhurst Ltd)	Gliclazide	30mg	Modified-release tablet	Oral	06010201	Sulphonylureas	September 2021
4813	3396611000001103	141456	77638020	GlucaGen Hypokit 1mg powder and solvent for solution for injection (Novo Nordisk Ltd)	Glucagon hydrochloride	1mg	Powder and solvent for solution for injection	Subcutaneous/Intravenous/Intramuscular	06010400/54100100	Treatment Of Hypoglycaemia/Emergency Treatment Of Poisoning - Other Poisons	February 2009
63562	28279611000001109	745	44180021	Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices	Liraglutide/Insulin degludec	3.6mg/1ml + 100unit/1ml	Solution for injection	Subcutaneous	06010102/06010212	Intermediate- And Long-Acting Insulins/GLP-1 Receptor Agonists Plus Insulin	July 2015
9619	214285001000027101	326	80673020	Bd Ultra Pen 1.5ml Insulin pen (Becton, Dickinson UK Ltd)		1.5ml	Insulin Pen		06010103	Diabetic Hypodermic Equipment	February 2009
27396	36048711000001108	138	90445020	Insulin soluble porcine 100units/ml solution for injection 10ml vials	Insulin soluble porcine	100unit/1ml	Solution for injection	Subcutaneous/Intravenous/Intramuscular	06010101/06010300	Short-Acting Insulins/Diabetic Ketoacidosis	February 2009
83841	29906011000001102	0	52772021	Metformin 500mg tablets (Sigma Pharmaceuticals Plc)	Metformin hydrochloride	500mg	Tablet	Oral	06010202	Biguanides (Metformin)	May 2021
